CustomerID,AmountSpent,ProductCategory,LoginFrequency,ServiceUsage,ChurnStatus,Days_Since_Last_Transaction,Days_Since_last_Interaction,Days_Since_Last_Login
232,204.86,Groceries,32,Online Banking,0,1264,1289.0,748
232,204.86,Groceries,32,Online Banking,0,1264,1036.0,748
233,284.72,Electronics,33,Website,0,1046,1101.0,738
233,284.72,Electronics,33,Website,0,1046,1082.0,738
233,69.76,Books,33,Website,0,1317,1101.0,738
233,69.76,Books,33,Website,0,1317,1082.0,738
233,462.94,Clothing,33,Website,0,1269,1101.0,738
233,462.94,Clothing,33,Website,0,1269,1082.0,738
234,162.56,Furniture,23,Online Banking,1,1189,,829
234,50.6,Groceries,23,Online Banking,1,1346,,829
234,115.18,Furniture,23,Online Banking,1,1096,,829
234,302.69,Electronics,23,Online Banking,1,1090,,829
234,150.62,Books,23,Online Banking,1,1278,,829
234,466.05,Groceries,23,Online Banking,1,1335,,829
234,119.48,Electronics,23,Online Banking,1,1170,,829
234,209.52,Clothing,23,Online Banking,1,1256,,829
235,279.74,Electronics,15,Mobile App,0,1280,1309.0,637
235,279.74,Electronics,15,Mobile App,0,1280,1172.0,637
235,475.22,Electronics,15,Mobile App,0,1277,1309.0,637
235,475.22,Electronics,15,Mobile App,0,1277,1172.0,637
235,15.54,Electronics,15,Mobile App,0,1093,1309.0,637
235,15.54,Electronics,15,Mobile App,0,1093,1172.0,637
236,343.69,Clothing,30,Online Banking,1,1026,1356.0,731
236,343.69,Clothing,30,Online Banking,1,1026,1175.0,731
236,257.05,Electronics,30,Online Banking,1,1048,1356.0,731
236,257.05,Electronics,30,Online Banking,1,1048,1175.0,731
236,299.58,Furniture,30,Online Banking,1,1303,1356.0,731
236,299.58,Furniture,30,Online Banking,1,1303,1175.0,731
236,323.12,Electronics,30,Online Banking,1,1151,1356.0,731
236,323.12,Electronics,30,Online Banking,1,1151,1175.0,731
236,149.68,Electronics,30,Online Banking,1,1012,1356.0,731
236,149.68,Electronics,30,Online Banking,1,1012,1175.0,731
236,109.87,Clothing,30,Online Banking,1,1277,1356.0,731
236,109.87,Clothing,30,Online Banking,1,1277,1175.0,731
237,398.99,Electronics,16,Online Banking,1,1332,,986
238,216.64,Books,22,Mobile App,1,1226,1176.0,736
238,312.21,Groceries,22,Mobile App,1,1317,1176.0,736
238,233.59,Groceries,22,Mobile App,1,1062,1176.0,736
239,158.43,Books,43,Mobile App,1,1282,1055.0,717
239,115.9,Furniture,43,Mobile App,1,1018,1055.0,717
239,471.72,Electronics,43,Mobile App,1,1340,1055.0,717
239,83.09,Electronics,43,Mobile App,1,1027,1055.0,717
239,366.67,Electronics,43,Mobile App,1,1310,1055.0,717
239,309.18,Electronics,43,Mobile App,1,1050,1055.0,717
239,202.06,Books,43,Mobile App,1,1118,1055.0,717
239,462.86,Furniture,43,Mobile App,1,1137,1055.0,717
239,484.93,Electronics,43,Mobile App,1,1142,1055.0,717
240,401.08,Groceries,30,Online Banking,0,1034,1281.0,791
240,458.39,Groceries,30,Online Banking,0,1359,1281.0,791
241,125.96,Groceries,1,Mobile App,0,1252,1215.0,646
241,27.6,Books,1,Mobile App,0,1360,1215.0,646
241,127.06,Electronics,1,Mobile App,0,1095,1215.0,646
241,409.19,Electronics,1,Mobile App,0,1241,1215.0,646
241,314.17,Books,1,Mobile App,0,1115,1215.0,646
241,182.18,Clothing,1,Mobile App,0,1185,1215.0,646
241,256.72,Clothing,1,Mobile App,0,1142,1215.0,646
241,444.16,Clothing,1,Mobile App,0,1158,1215.0,646
241,298.89,Clothing,1,Mobile App,0,1185,1215.0,646
242,134.74,Electronics,35,Online Banking,1,1045,1097.0,952
242,134.74,Electronics,35,Online Banking,1,1045,1214.0,952
242,484.62,Clothing,35,Online Banking,1,1072,1097.0,952
242,484.62,Clothing,35,Online Banking,1,1072,1214.0,952
242,107.37,Groceries,35,Online Banking,1,1308,1097.0,952
242,107.37,Groceries,35,Online Banking,1,1308,1214.0,952
243,160.29,Clothing,18,Website,0,1043,1012.0,656
243,458.27,Books,18,Website,0,1355,1012.0,656
243,447.53,Books,18,Website,0,1159,1012.0,656
243,22.91,Clothing,18,Website,0,1228,1012.0,656
243,379.69,Clothing,18,Website,0,1039,1012.0,656
243,438.95,Groceries,18,Website,0,1074,1012.0,656
243,44.12,Groceries,18,Website,0,1349,1012.0,656
243,149.35,Books,18,Website,0,1040,1012.0,656
243,261.07,Electronics,18,Website,0,1268,1012.0,656
244,467.07,Clothing,15,Online Banking,0,1022,1111.0,827
244,467.07,Clothing,15,Online Banking,0,1022,1290.0,827
244,24.71,Electronics,15,Online Banking,0,1271,1111.0,827
244,24.71,Electronics,15,Online Banking,0,1271,1290.0,827
244,78.06,Clothing,15,Online Banking,0,1079,1111.0,827
244,78.06,Clothing,15,Online Banking,0,1079,1290.0,827
244,332.66,Clothing,15,Online Banking,0,1123,1111.0,827
244,332.66,Clothing,15,Online Banking,0,1123,1290.0,827
244,115.21,Furniture,15,Online Banking,0,1277,1111.0,827
244,115.21,Furniture,15,Online Banking,0,1277,1290.0,827
244,309.6,Groceries,15,Online Banking,0,1182,1111.0,827
244,309.6,Groceries,15,Online Banking,0,1182,1290.0,827
244,322.59,Electronics,15,Online Banking,0,1276,1111.0,827
244,322.59,Electronics,15,Online Banking,0,1276,1290.0,827
245,394.18,Clothing,21,Online Banking,0,1170,,861
245,459.71,Furniture,21,Online Banking,0,1228,,861
245,170.28,Groceries,21,Online Banking,0,1211,,861
245,453.87,Clothing,21,Online Banking,0,1350,,861
245,382.68,Books,21,Online Banking,0,1195,,861
245,344.58,Groceries,21,Online Banking,0,1049,,861
245,175.4,Books,21,Online Banking,0,1261,,861
245,170.1,Electronics,21,Online Banking,0,1097,,861
245,414.29,Furniture,21,Online Banking,0,1233,,861
246,481.33,Electronics,40,Mobile App,0,1033,1091.0,916
246,346.82,Furniture,40,Mobile App,0,1129,1091.0,916
246,253.19,Clothing,40,Mobile App,0,1148,1091.0,916
246,89.8,Clothing,40,Mobile App,0,1189,1091.0,916
247,154.02,Electronics,2,Online Banking,0,1085,1310.0,641
247,154.02,Electronics,2,Online Banking,0,1085,1068.0,641
247,114.96,Electronics,2,Online Banking,0,1253,1310.0,641
247,114.96,Electronics,2,Online Banking,0,1253,1068.0,641
247,406.81,Clothing,2,Online Banking,0,1327,1310.0,641
247,406.81,Clothing,2,Online Banking,0,1327,1068.0,641
247,259.07,Clothing,2,Online Banking,0,1196,1310.0,641
247,259.07,Clothing,2,Online Banking,0,1196,1068.0,641
247,485.95,Clothing,2,Online Banking,0,1192,1310.0,641
247,485.95,Clothing,2,Online Banking,0,1192,1068.0,641
247,22.47,Groceries,2,Online Banking,0,1116,1310.0,641
247,22.47,Groceries,2,Online Banking,0,1116,1068.0,641
247,444.4,Clothing,2,Online Banking,0,1356,1310.0,641
247,444.4,Clothing,2,Online Banking,0,1356,1068.0,641
248,204.89,Furniture,30,Online Banking,1,1201,1187.0,761
248,414.89,Books,30,Online Banking,1,1039,1187.0,761
248,405.75,Groceries,30,Online Banking,1,1122,1187.0,761
248,379.88,Clothing,30,Online Banking,1,1057,1187.0,761
248,113.73,Furniture,30,Online Banking,1,1043,1187.0,761
249,356.39,Books,40,Website,0,1337,1351.0,962
250,400.78,Books,32,Website,0,1336,1259.0,990
250,27.98,Clothing,32,Website,0,1357,1259.0,990
250,90.66,Electronics,32,Website,0,1002,1259.0,990
250,353.55,Electronics,32,Website,0,1270,1259.0,990
250,281.14,Furniture,32,Website,0,1262,1259.0,990
250,166.39,Groceries,32,Website,0,1050,1259.0,990
250,286.86,Groceries,32,Website,0,1339,1259.0,990
251,251.56,Groceries,28,Website,1,1025,1078.0,916
251,217.4,Furniture,28,Website,1,1236,1078.0,916
251,204.24,Electronics,28,Website,1,1348,1078.0,916
251,346.3,Books,28,Website,1,1274,1078.0,916
251,295.09,Clothing,28,Website,1,1086,1078.0,916
251,280.13,Books,28,Website,1,1200,1078.0,916
251,374.07,Furniture,28,Website,1,1246,1078.0,916
252,308.11,Clothing,11,Online Banking,1,1305,,776
252,8.69,Groceries,11,Online Banking,1,1254,,776
252,489.77,Groceries,11,Online Banking,1,1241,,776
252,174.14,Groceries,11,Online Banking,1,1155,,776
253,479.69,Electronics,7,Online Banking,0,1161,1161.0,662
253,103.82,Furniture,7,Online Banking,0,1314,1161.0,662
253,447.08,Books,7,Online Banking,0,1339,1161.0,662
253,179.77,Clothing,7,Online Banking,0,1029,1161.0,662
253,108.75,Clothing,7,Online Banking,0,1133,1161.0,662
254,444.41,Groceries,1,Mobile App,1,1088,1171.0,762
254,444.41,Groceries,1,Mobile App,1,1088,1155.0,762
254,40.58,Books,1,Mobile App,1,1168,1171.0,762
254,40.58,Books,1,Mobile App,1,1168,1155.0,762
254,201.0,Furniture,1,Mobile App,1,1324,1171.0,762
254,201.0,Furniture,1,Mobile App,1,1324,1155.0,762
254,163.23,Electronics,1,Mobile App,1,1118,1171.0,762
254,163.23,Electronics,1,Mobile App,1,1118,1155.0,762
254,274.4,Furniture,1,Mobile App,1,1354,1171.0,762
254,274.4,Furniture,1,Mobile App,1,1354,1155.0,762
254,36.71,Electronics,1,Mobile App,1,1283,1171.0,762
254,36.71,Electronics,1,Mobile App,1,1283,1155.0,762
254,337.91,Clothing,1,Mobile App,1,1197,1171.0,762
254,337.91,Clothing,1,Mobile App,1,1197,1155.0,762
254,231.85,Books,1,Mobile App,1,1343,1171.0,762
254,231.85,Books,1,Mobile App,1,1343,1155.0,762
254,490.17,Electronics,1,Mobile App,1,1021,1171.0,762
254,490.17,Electronics,1,Mobile App,1,1021,1155.0,762
255,381.38,Furniture,43,Mobile App,0,1318,1258.0,831
255,495.75,Furniture,43,Mobile App,0,1002,1258.0,831
255,14.8,Clothing,43,Mobile App,0,1146,1258.0,831
255,360.88,Furniture,43,Mobile App,0,1102,1258.0,831
255,490.36,Electronics,43,Mobile App,0,1187,1258.0,831
255,476.74,Books,43,Mobile App,0,1295,1258.0,831
255,452.78,Books,43,Mobile App,0,1054,1258.0,831
256,208.67,Groceries,28,Mobile App,0,1084,1231.0,761
256,208.67,Groceries,28,Mobile App,0,1084,1142.0,761
257,92.62,Furniture,39,Website,0,1342,1006.0,968
258,403.78,Groceries,19,Mobile App,0,1245,1161.0,831
258,403.78,Groceries,19,Mobile App,0,1245,1052.0,831
258,108.43,Groceries,19,Mobile App,0,1054,1161.0,831
258,108.43,Groceries,19,Mobile App,0,1054,1052.0,831
258,276.42,Clothing,19,Mobile App,0,1079,1161.0,831
258,276.42,Clothing,19,Mobile App,0,1079,1052.0,831
258,44.22,Groceries,19,Mobile App,0,1317,1161.0,831
258,44.22,Groceries,19,Mobile App,0,1317,1052.0,831
259,336.72,Furniture,39,Online Banking,0,1069,1207.0,924
259,367.84,Clothing,39,Online Banking,0,1219,1207.0,924
259,45.1,Books,39,Online Banking,0,1328,1207.0,924
259,136.69,Furniture,39,Online Banking,0,1218,1207.0,924
259,137.39,Electronics,39,Online Banking,0,1355,1207.0,924
259,445.93,Books,39,Online Banking,0,1190,1207.0,924
260,326.35,Furniture,32,Website,1,1101,1004.0,763
260,454.65,Books,32,Website,1,1194,1004.0,763
260,406.11,Furniture,32,Website,1,1270,1004.0,763
260,73.27,Clothing,32,Website,1,1175,1004.0,763
260,382.53,Furniture,32,Website,1,1106,1004.0,763
260,132.46,Electronics,32,Website,1,1300,1004.0,763
260,467.01,Groceries,32,Website,1,1060,1004.0,763
260,153.34,Clothing,32,Website,1,1284,1004.0,763
261,489.07,Clothing,49,Online Banking,1,1213,1214.0,850
262,389.3,Books,30,Website,1,1025,1256.0,964
262,389.3,Books,30,Website,1,1025,1302.0,964
262,114.63,Groceries,30,Website,1,1038,1256.0,964
262,114.63,Groceries,30,Website,1,1038,1302.0,964
262,269.19,Furniture,30,Website,1,1320,1256.0,964
262,269.19,Furniture,30,Website,1,1320,1302.0,964
262,373.09,Books,30,Website,1,1081,1256.0,964
262,373.09,Books,30,Website,1,1081,1302.0,964
262,339.95,Groceries,30,Website,1,1345,1256.0,964
262,339.95,Groceries,30,Website,1,1345,1302.0,964
262,38.6,Furniture,30,Website,1,1062,1256.0,964
262,38.6,Furniture,30,Website,1,1062,1302.0,964
262,474.7,Electronics,30,Website,1,1069,1256.0,964
262,474.7,Electronics,30,Website,1,1069,1302.0,964
262,468.35,Clothing,30,Website,1,1165,1256.0,964
262,468.35,Clothing,30,Website,1,1165,1302.0,964
262,472.78,Clothing,30,Website,1,1273,1256.0,964
262,472.78,Clothing,30,Website,1,1273,1302.0,964
263,13.04,Groceries,2,Website,0,1050,1224.0,637
263,13.04,Groceries,2,Website,0,1050,1176.0,637
264,207.81,Electronics,44,Online Banking,0,1160,1300.0,932
264,317.21,Books,44,Online Banking,0,1248,1300.0,932
265,95.34,Furniture,43,Online Banking,0,1124,,903
265,294.83,Groceries,43,Online Banking,0,1314,,903
265,223.77,Groceries,43,Online Banking,0,1295,,903
265,404.47,Books,43,Online Banking,0,1138,,903
265,493.46,Clothing,43,Online Banking,0,1202,,903
266,459.39,Books,37,Online Banking,0,1253,1028.0,992
267,208.45,Books,19,Online Banking,0,1037,1087.0,671
267,34.16,Clothing,19,Online Banking,0,1261,1087.0,671
267,218.75,Electronics,19,Online Banking,0,1271,1087.0,671
268,214.39,Books,26,Mobile App,0,1329,,646
268,166.83,Books,26,Mobile App,0,1269,,646
268,164.96,Clothing,26,Mobile App,0,1047,,646
268,298.18,Electronics,26,Mobile App,0,1293,,646
268,251.8,Electronics,26,Mobile App,0,1060,,646
269,380.93,Books,1,Mobile App,0,1123,1355.0,832
269,380.93,Books,1,Mobile App,0,1123,1225.0,832
269,341.58,Furniture,1,Mobile App,0,1018,1355.0,832
269,341.58,Furniture,1,Mobile App,0,1018,1225.0,832
269,335.38,Electronics,1,Mobile App,0,1218,1355.0,832
269,335.38,Electronics,1,Mobile App,0,1218,1225.0,832
269,131.9,Electronics,1,Mobile App,0,1031,1355.0,832
269,131.9,Electronics,1,Mobile App,0,1031,1225.0,832
269,20.92,Electronics,1,Mobile App,0,1044,1355.0,832
269,20.92,Electronics,1,Mobile App,0,1044,1225.0,832
269,196.16,Clothing,1,Mobile App,0,1216,1355.0,832
269,196.16,Clothing,1,Mobile App,0,1216,1225.0,832
269,495.06,Books,1,Mobile App,0,1068,1355.0,832
269,495.06,Books,1,Mobile App,0,1068,1225.0,832
269,78.45,Furniture,1,Mobile App,0,1069,1355.0,832
269,78.45,Furniture,1,Mobile App,0,1069,1225.0,832
269,143.49,Books,1,Mobile App,0,1279,1355.0,832
269,143.49,Books,1,Mobile App,0,1279,1225.0,832
270,199.25,Furniture,42,Mobile App,0,1036,1289.0,897
270,58.28,Furniture,42,Mobile App,0,1324,1289.0,897
270,477.21,Books,42,Mobile App,0,1131,1289.0,897
271,305.18,Furniture,28,Online Banking,1,1331,,698
271,203.01,Books,28,Online Banking,1,1257,,698
271,357.78,Electronics,28,Online Banking,1,1005,,698
272,278.76,Groceries,26,Online Banking,1,1274,1122.0,802
272,278.76,Groceries,26,Online Banking,1,1274,1012.0,802
272,7.72,Books,26,Online Banking,1,1347,1122.0,802
272,7.72,Books,26,Online Banking,1,1347,1012.0,802
272,101.13,Electronics,26,Online Banking,1,1179,1122.0,802
272,101.13,Electronics,26,Online Banking,1,1179,1012.0,802
272,24.07,Clothing,26,Online Banking,1,1226,1122.0,802
272,24.07,Clothing,26,Online Banking,1,1226,1012.0,802
272,252.9,Books,26,Online Banking,1,1103,1122.0,802
272,252.9,Books,26,Online Banking,1,1103,1012.0,802
272,377.43,Groceries,26,Online Banking,1,1102,1122.0,802
272,377.43,Groceries,26,Online Banking,1,1102,1012.0,802
272,120.92,Books,26,Online Banking,1,1191,1122.0,802
272,120.92,Books,26,Online Banking,1,1191,1012.0,802
272,7.11,Books,26,Online Banking,1,1307,1122.0,802
272,7.11,Books,26,Online Banking,1,1307,1012.0,802
273,230.04,Electronics,40,Mobile App,0,1043,,757
273,345.79,Clothing,40,Mobile App,0,1115,,757
273,273.82,Books,40,Mobile App,0,1178,,757
273,31.8,Books,40,Mobile App,0,1027,,757
273,389.51,Clothing,40,Mobile App,0,1253,,757
273,267.26,Clothing,40,Mobile App,0,1214,,757
273,24.61,Electronics,40,Mobile App,0,1096,,757
274,331.14,Clothing,35,Online Banking,0,1296,1205.0,975
274,203.76,Furniture,35,Online Banking,0,1131,1205.0,975
274,267.86,Electronics,35,Online Banking,0,1215,1205.0,975
274,314.57,Books,35,Online Banking,0,1356,1205.0,975
275,84.12,Groceries,3,Website,0,1362,1227.0,833
275,84.12,Groceries,3,Website,0,1362,1214.0,833
275,197.17,Clothing,3,Website,0,1207,1227.0,833
275,197.17,Clothing,3,Website,0,1207,1214.0,833
275,324.5,Groceries,3,Website,0,1215,1227.0,833
275,324.5,Groceries,3,Website,0,1215,1214.0,833
276,499.86,Books,26,Online Banking,1,1119,,846
276,301.46,Electronics,26,Online Banking,1,1289,,846
276,337.18,Groceries,26,Online Banking,1,1111,,846
276,285.56,Furniture,26,Online Banking,1,1292,,846
276,473.78,Groceries,26,Online Banking,1,1091,,846
276,66.59,Books,26,Online Banking,1,1198,,846
276,105.27,Books,26,Online Banking,1,1092,,846
277,78.86,Electronics,33,Mobile App,0,1340,,812
277,80.51,Electronics,33,Mobile App,0,1193,,812
277,243.28,Furniture,33,Mobile App,0,1176,,812
277,273.12,Groceries,33,Mobile App,0,1054,,812
277,335.68,Clothing,33,Mobile App,0,1129,,812
277,206.33,Electronics,33,Mobile App,0,1185,,812
278,147.82,Books,22,Online Banking,0,1177,1146.0,946
278,259.55,Furniture,22,Online Banking,0,1210,1146.0,946
278,303.91,Books,22,Online Banking,0,1308,1146.0,946
278,222.74,Clothing,22,Online Banking,0,1252,1146.0,946
278,489.08,Groceries,22,Online Banking,0,1129,1146.0,946
279,469.02,Clothing,6,Mobile App,0,1297,1261.0,897
279,445.96,Clothing,6,Mobile App,0,1350,1261.0,897
279,225.33,Furniture,6,Mobile App,0,1249,1261.0,897
279,69.63,Books,6,Mobile App,0,1191,1261.0,897
280,262.63,Books,42,Online Banking,0,1160,1202.0,676
280,262.63,Books,42,Online Banking,0,1160,1264.0,676
280,326.61,Electronics,42,Online Banking,0,1216,1202.0,676
280,326.61,Electronics,42,Online Banking,0,1216,1264.0,676
280,50.79,Books,42,Online Banking,0,1235,1202.0,676
280,50.79,Books,42,Online Banking,0,1235,1264.0,676
280,196.3,Furniture,42,Online Banking,0,1044,1202.0,676
280,196.3,Furniture,42,Online Banking,0,1044,1264.0,676
281,81.51,Groceries,34,Online Banking,0,1299,1160.0,650
281,278.11,Clothing,34,Online Banking,0,1254,1160.0,650
281,369.04,Furniture,34,Online Banking,0,1330,1160.0,650
281,13.35,Furniture,34,Online Banking,0,1209,1160.0,650
281,469.65,Furniture,34,Online Banking,0,1104,1160.0,650
281,89.72,Electronics,34,Online Banking,0,1325,1160.0,650
281,26.12,Books,34,Online Banking,0,1170,1160.0,650
281,236.45,Groceries,34,Online Banking,0,1232,1160.0,650
282,412.18,Electronics,3,Online Banking,1,1256,1066.0,796
282,468.2,Furniture,3,Online Banking,1,1216,1066.0,796
282,399.23,Books,3,Online Banking,1,1026,1066.0,796
282,333.6,Groceries,3,Online Banking,1,1067,1066.0,796
282,403.47,Electronics,3,Online Banking,1,1029,1066.0,796
283,411.04,Furniture,17,Online Banking,1,1153,,736
283,295.52,Furniture,17,Online Banking,1,1020,,736
283,262.73,Furniture,17,Online Banking,1,1249,,736
283,70.86,Clothing,17,Online Banking,1,1134,,736
283,322.71,Furniture,17,Online Banking,1,1192,,736
284,341.96,Furniture,6,Mobile App,0,1188,,864
284,435.09,Electronics,6,Mobile App,0,1323,,864
284,35.03,Electronics,6,Mobile App,0,1181,,864
284,266.36,Groceries,6,Mobile App,0,1189,,864
284,205.51,Groceries,6,Mobile App,0,1331,,864
284,399.18,Clothing,6,Mobile App,0,1154,,864
285,340.69,Electronics,42,Mobile App,0,1045,,756
285,39.77,Groceries,42,Mobile App,0,1207,,756
285,190.96,Furniture,42,Mobile App,0,1015,,756
285,177.6,Books,42,Mobile App,0,1356,,756
285,277.57,Groceries,42,Mobile App,0,1145,,756
286,110.29,Books,5,Website,1,1023,1200.0,906
286,110.29,Books,5,Website,1,1023,1075.0,906
286,401.9,Furniture,5,Website,1,1297,1200.0,906
286,401.9,Furniture,5,Website,1,1297,1075.0,906
287,443.38,Books,20,Website,0,1028,1026.0,838
287,443.38,Books,20,Website,0,1028,1039.0,838
287,171.69,Clothing,20,Website,0,1016,1026.0,838
287,171.69,Clothing,20,Website,0,1016,1039.0,838
288,145.77,Electronics,1,Website,0,1133,1066.0,919
288,145.77,Electronics,1,Website,0,1133,1043.0,919
288,272.38,Furniture,1,Website,0,1240,1066.0,919
288,272.38,Furniture,1,Website,0,1240,1043.0,919
288,134.68,Groceries,1,Website,0,1186,1066.0,919
288,134.68,Groceries,1,Website,0,1186,1043.0,919
288,144.79,Electronics,1,Website,0,1059,1066.0,919
288,144.79,Electronics,1,Website,0,1059,1043.0,919
288,414.2,Clothing,1,Website,0,1032,1066.0,919
288,414.2,Clothing,1,Website,0,1032,1043.0,919
288,491.52,Clothing,1,Website,0,1036,1066.0,919
288,491.52,Clothing,1,Website,0,1036,1043.0,919
288,310.36,Books,1,Website,0,1219,1066.0,919
288,310.36,Books,1,Website,0,1219,1043.0,919
288,304.15,Clothing,1,Website,0,1311,1066.0,919
288,304.15,Clothing,1,Website,0,1311,1043.0,919
289,30.48,Groceries,24,Mobile App,0,1205,,681
290,403.33,Electronics,9,Mobile App,0,1005,1009.0,741
291,448.61,Clothing,15,Website,0,1195,1134.0,730
291,448.61,Clothing,15,Website,0,1195,1157.0,730
291,158.31,Clothing,15,Website,0,1184,1134.0,730
291,158.31,Clothing,15,Website,0,1184,1157.0,730
291,269.03,Groceries,15,Website,0,1075,1134.0,730
291,269.03,Groceries,15,Website,0,1075,1157.0,730
291,153.67,Furniture,15,Website,0,1229,1134.0,730
291,153.67,Furniture,15,Website,0,1229,1157.0,730
291,254.65,Furniture,15,Website,0,1193,1134.0,730
291,254.65,Furniture,15,Website,0,1193,1157.0,730
291,288.47,Books,15,Website,0,1106,1134.0,730
291,288.47,Books,15,Website,0,1106,1157.0,730
292,367.93,Clothing,37,Website,0,1095,1247.0,659
292,367.93,Clothing,37,Website,0,1095,1330.0,659
292,163.11,Furniture,37,Website,0,1049,1247.0,659
292,163.11,Furniture,37,Website,0,1049,1330.0,659
292,171.84,Groceries,37,Website,0,1249,1247.0,659
292,171.84,Groceries,37,Website,0,1249,1330.0,659
292,86.01,Electronics,37,Website,0,1059,1247.0,659
292,86.01,Electronics,37,Website,0,1059,1330.0,659
292,314.12,Clothing,37,Website,0,1232,1247.0,659
292,314.12,Clothing,37,Website,0,1232,1330.0,659
292,391.93,Books,37,Website,0,1010,1247.0,659
292,391.93,Books,37,Website,0,1010,1330.0,659
292,464.98,Groceries,37,Website,0,1315,1247.0,659
292,464.98,Groceries,37,Website,0,1315,1330.0,659
292,469.78,Furniture,37,Website,0,1331,1247.0,659
292,469.78,Furniture,37,Website,0,1331,1330.0,659
293,209.68,Electronics,18,Mobile App,0,1245,,973
294,240.21,Books,22,Online Banking,0,1277,1113.0,921
294,198.08,Groceries,22,Online Banking,0,1264,1113.0,921
294,363.42,Books,22,Online Banking,0,1138,1113.0,921
294,288.37,Furniture,22,Online Banking,0,1312,1113.0,921
294,388.46,Furniture,22,Online Banking,0,1201,1113.0,921
294,403.54,Furniture,22,Online Banking,0,1029,1113.0,921
295,334.91,Books,11,Website,0,1278,,931
295,216.34,Books,11,Website,0,1116,,931
295,409.74,Furniture,11,Website,0,1144,,931
296,261.24,Furniture,38,Mobile App,0,1206,1278.0,664
297,338.97,Groceries,3,Mobile App,0,1280,,720
297,282.53,Books,3,Mobile App,0,1165,,720
297,347.62,Furniture,3,Mobile App,0,1168,,720
297,74.09,Clothing,3,Mobile App,0,1203,,720
297,28.71,Groceries,3,Mobile App,0,1098,,720
297,76.37,Groceries,3,Mobile App,0,1353,,720
297,289.07,Electronics,3,Mobile App,0,1268,,720
297,276.73,Groceries,3,Mobile App,0,1125,,720
298,90.19,Electronics,29,Website,0,1272,1053.0,764
298,302.15,Books,29,Website,0,1183,1053.0,764
298,27.15,Groceries,29,Website,0,1199,1053.0,764
298,249.25,Books,29,Website,0,1262,1053.0,764
298,337.64,Furniture,29,Website,0,1314,1053.0,764
298,298.87,Electronics,29,Website,0,1155,1053.0,764
299,9.8,Groceries,46,Mobile App,0,1039,1359.0,691
299,9.8,Groceries,46,Mobile App,0,1039,1210.0,691
300,156.61,Clothing,32,Website,0,1147,1057.0,711
300,156.61,Clothing,32,Website,0,1147,1360.0,711
300,229.15,Furniture,32,Website,0,1279,1057.0,711
300,229.15,Furniture,32,Website,0,1279,1360.0,711
300,299.04,Groceries,32,Website,0,1155,1057.0,711
300,299.04,Groceries,32,Website,0,1155,1360.0,711
300,241.73,Groceries,32,Website,0,1207,1057.0,711
300,241.73,Groceries,32,Website,0,1207,1360.0,711
301,296.43,Books,34,Online Banking,0,1087,1091.0,724
301,19.9,Electronics,34,Online Banking,0,1152,1091.0,724
301,134.6,Electronics,34,Online Banking,0,1262,1091.0,724
301,310.99,Books,34,Online Banking,0,1018,1091.0,724
301,410.42,Groceries,34,Online Banking,0,1042,1091.0,724
301,126.61,Clothing,34,Online Banking,0,1137,1091.0,724
302,493.29,Furniture,8,Website,0,1303,1092.0,950
302,493.29,Furniture,8,Website,0,1303,1163.0,950
302,272.15,Furniture,8,Website,0,1272,1092.0,950
302,272.15,Furniture,8,Website,0,1272,1163.0,950
302,139.23,Books,8,Website,0,1239,1092.0,950
302,139.23,Books,8,Website,0,1239,1163.0,950
302,20.91,Clothing,8,Website,0,1090,1092.0,950
302,20.91,Clothing,8,Website,0,1090,1163.0,950
303,451.28,Electronics,34,Online Banking,0,1360,1129.0,859
303,201.88,Electronics,34,Online Banking,0,1245,1129.0,859
303,295.8,Clothing,34,Online Banking,0,1236,1129.0,859
304,359.9,Furniture,5,Online Banking,0,1171,1022.0,881
304,117.58,Clothing,5,Online Banking,0,1104,1022.0,881
304,218.25,Groceries,5,Online Banking,0,1130,1022.0,881
305,288.26,Groceries,9,Mobile App,0,1196,,803
306,359.91,Furniture,17,Mobile App,0,1360,,876
306,107.8,Electronics,17,Mobile App,0,1155,,876
306,372.12,Groceries,17,Mobile App,0,1227,,876
306,117.48,Books,17,Mobile App,0,1360,,876
306,119.69,Clothing,17,Mobile App,0,1080,,876
306,478.42,Books,17,Mobile App,0,1356,,876
306,311.85,Furniture,17,Mobile App,0,1124,,876
306,240.22,Books,17,Mobile App,0,1024,,876
306,178.11,Books,17,Mobile App,0,1039,,876
307,433.17,Books,20,Mobile App,0,1011,1289.0,691
307,293.56,Clothing,20,Mobile App,0,1269,1289.0,691
307,422.92,Furniture,20,Mobile App,0,1195,1289.0,691
307,267.03,Books,20,Mobile App,0,1252,1289.0,691
308,399.27,Groceries,42,Mobile App,0,1148,,703
308,209.71,Electronics,42,Mobile App,0,1314,,703
308,213.13,Groceries,42,Mobile App,0,1119,,703
308,417.22,Furniture,42,Mobile App,0,1012,,703
308,192.17,Books,42,Mobile App,0,1133,,703
308,159.96,Furniture,42,Mobile App,0,1110,,703
308,200.23,Groceries,42,Mobile App,0,1026,,703
309,224.52,Clothing,27,Online Banking,0,1282,1002.0,893
309,435.88,Books,27,Online Banking,0,1061,1002.0,893
309,396.22,Books,27,Online Banking,0,1237,1002.0,893
309,76.42,Groceries,27,Online Banking,0,1176,1002.0,893
309,267.46,Clothing,27,Online Banking,0,1324,1002.0,893
310,217.86,Clothing,5,Online Banking,0,1190,,813
